DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y26,F,FR,2024,380409,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y26,M,FR,2020,360932,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y26,M,FR,2021,362075,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y26,M,FR,2022,377664,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y26,M,FR,2023,380931,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y26,M,FR,2024,383120,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y27,F,FR,2020,383211,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y27,F,FR,2021,370096,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y27,F,FR,2022,374925,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y27,F,FR,2023,382484,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y27,F,FR,2024,386931,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y27,M,FR,2020,375476,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y27,M,FR,2021,364272,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y27,M,FR,2022,368262,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y27,M,FR,2023,381492,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y27,M,FR,2024,384510,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y28,F,FR,2020,389755,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y28,F,FR,2021,389690,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y28,F,FR,2022,376980,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y28,F,FR,2023,380857,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y28,F,FR,2024,388234,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y28,M,FR,2020,381021,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y28,M,FR,2021,379026,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y28,M,FR,2022,370420,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y28,M,FR,2023,371869,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y28,M,FR,2024,384915,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y29,F,FR,2020,400902,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y29,F,FR,2021,396817,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y29,F,FR,2022,397984,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y29,F,FR,2023,383569,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y29,F,FR,2024,387390,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y29,M,FR,2020,392543,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y29,M,FR,2021,385347,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y29,M,FR,2022,387007,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y29,M,FR,2023,375586,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y29,M,FR,2024,376951,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y3,F,FR,2020,367880,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y3,F,FR,2021,359932,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y3,F,FR,2022,354650,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y3,F,FR,2023,351482,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y3,F,FR,2024,344082,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y3,M,FR,2020,384248,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y3,M,FR,2021,375611,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y3,M,FR,2022,371030,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y3,M,FR,2023,368832,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y3,M,FR,2024,358310,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y30,F,FR,2020,408026,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y30,F,FR,2021,408482,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y30,F,FR,2022,404839,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y30,F,FR,2023,404459,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y30,F,FR,2024,390019,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y30,M,FR,2020,391915,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y30,M,FR,2021,398462,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y30,M,FR,2022,391678,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y30,M,FR,2023,392733,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y30,M,FR,2024,381303,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y31,F,FR,2020,417229,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y31,F,FR,2021,412699,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y31,F,FR,2022,417515,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y31,F,FR,2023,410918,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y31,F,FR,2024,410444,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y31,M,FR,2020,397594,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y31,M,FR,2021,397059,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y31,M,FR,2022,405357,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y31,M,FR,2023,397048,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y31,M,FR,2024,398024,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y32,F,FR,2020,420265,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y32,F,FR,2021,424061,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y32,F,FR,2022,421019,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y32,F,FR,2023,424005,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y32,F,FR,2024,417393,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y32,M,FR,2020,396762,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y32,M,FR,2021,404455,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y32,M,FR,2022,404582,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y32,M,FR,2023,411050,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y32,M,FR,2024,402650,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y33,F,FR,2020,427588,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y33,F,FR,2021,425126,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y33,F,FR,2022,429730,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y33,F,FR,2023,425314,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y33,F,FR,2024,428257,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y33,M,FR,2020,403317,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y33,M,FR,2021,401754,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y33,M,FR,2022,410261,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y33,M,FR,2023,408974,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y33,M,FR,2024,415408,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y34,F,FR,2020,427909,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y34,F,FR,2021,431251,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y34,F,FR,2022,431662,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y34,F,FR,2023,433919,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y34,F,FR,2024,429598,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y34,M,FR,2020,401822,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y34,M,FR,2021,408043,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y34,M,FR,2022,409002,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y34,M,FR,2023,414809,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y34,M,FR,2024,413553,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y35,F,FR,2020,423242,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y35,F,FR,2021,431203,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y35,F,FR,2022,436271,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y35,F,FR,2023,434771,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y35,F,FR,2024,437091,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y35,M,FR,2020,399221,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y35,M,FR,2021,407464,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y35,M,FR,2022,413953,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y35,M,FR,2023,412821,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y35,M,FR,2024,418639,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y36,F,FR,2020,417006,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y36,F,FR,2021,426482,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y36,F,FR,2022,436354,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y36,F,FR,2023,439302,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y36,F,FR,2024,437822,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y36,M,FR,2020,393995,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y36,M,FR,2021,402739,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y36,M,FR,2022,412912,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y36,M,FR,2023,417152,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y36,M,FR,2024,416051,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y37,F,FR,2020,442867,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y37,F,FR,2021,422355,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y37,F,FR,2022,433099,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y37,F,FR,2023,440824,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y37,F,FR,2024,443808,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y37,M,FR,2020,421628,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y37,M,FR,2021,399297,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y37,M,FR,2022,407375,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y37,M,FR,2023,416830,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y37,M,FR,2024,421122,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y38,F,FR,2020,444803,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y38,F,FR,2021,445553,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y38,F,FR,2022,426907,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y38,F,FR,2023,435047,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y38,F,FR,2024,442722,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y38,M,FR,2020,424284,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y38,M,FR,2021,424776,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y38,M,FR,2022,404259,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y38,M,FR,2023,409977,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y38,M,FR,2024,419415,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y39,F,FR,2020,452531,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y39,F,FR,2021,447274,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y39,F,FR,2022,448659,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y39,F,FR,2023,428807,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y39,F,FR,2024,436987,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y39,M,FR,2020,431779,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y39,M,FR,2021,428177,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y39,M,FR,2022,428837,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y39,M,FR,2023,407092,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y39,M,FR,2024,412832,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y4,F,FR,2020,378896,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y4,F,FR,2021,370712,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y4,F,FR,2022,363311,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y4,F,FR,2023,356830,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y4,F,FR,2024,355215,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y4,M,FR,2020,396679,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y4,M,FR,2021,389202,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y4,M,FR,2022,380032,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y4,M,FR,2023,374732,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y4,M,FR,2024,374063,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y40,F,FR,2020,426579,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y40,F,FR,2021,455459,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y40,F,FR,2022,450798,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y40,F,FR,2023,450522,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y40,F,FR,2024,430792,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y40,M,FR,2020,408998,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y40,M,FR,2021,434115,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y40,M,FR,2022,430306,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y40,M,FR,2023,430123,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y40,M,FR,2024,408510,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y41,F,FR,2020,416758,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y41,F,FR,2021,429218,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y41,F,FR,2022,459537,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y41,F,FR,2023,453244,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y41,F,FR,2024,452960,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y41,M,FR,2020,402368,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y41,M,FR,2021,410698,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y41,M,FR,2022,438341,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y41,M,FR,2023,432118,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y41,M,FR,2024,432018,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y42,F,FR,2020,415765,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y42,F,FR,2021,417921,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y42,F,FR,2022,430686,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y42,F,FR,2023,460038,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y42,F,FR,2024,453837,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y42,M,FR,2020,403758,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y42,M,FR,2021,402706,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y42,M,FR,2022,412858,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y42,M,FR,2023,438455,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y42,M,FR,2024,432329,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y43,F,FR,2020,404700,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y43,F,FR,2021,416829,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y43,F,FR,2022,420488,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y43,F,FR,2023,431218,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y43,F,FR,2024,460727,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y43,M,FR,2020,393059,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y43,M,FR,2021,405078,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y43,M,FR,2022,406536,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y43,M,FR,2023,414019,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y43,M,FR,2024,439763,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y44,F,FR,2020,417281,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y44,F,FR,2021,405097,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y44,F,FR,2022,419908,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y44,F,FR,2023,421358,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y44,F,FR,2024,432282,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y44,M,FR,2020,406738,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y44,M,FR,2021,395046,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y44,M,FR,2022,408162,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y44,M,FR,2023,407539,p,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y44,M,FR,2024,414987,p,
